GT1,GT2,GT3,GT4,GT5
5.231682062149047852e-01,1.295296549797058105e+00,7.072949886322021484e+00,4.525147974491119385e-01,4.879929423332214355e-01
-2.750554978847503662e-01,-1.678138375282287598e-01,7.128720760345458984e+00,-2.133753746747970581e-01,-4.054997563362121582e-01
-7.516577243804931641e-01,-9.348304569721221924e-02,6.353807449340820312e+00,-6.744443774223327637e-01,-8.671384453773498535e-01
-5.137279629707336426e-02,3.384184837341308594e-01,6.820423603057861328e+00,-3.853704035282135010e-01,-4.322435557842254639e-01
-6.939268708229064941e-01,1.321439892053604126e-01,7.859469890594482422e+00,-6.498154401779174805e-01,-8.311679959297180176e-01
-1.268434375524520874e-01,9.889494627714157104e-02,5.765072822570800781e+00,-2.850006222724914551e-01,-5.067173838615417480e-01
-4.407248497009277344e-01,-4.929306507110595703e-01,6.410885810852050781e+00,-5.322834253311157227e-01,-6.692559719085693359e-01
-8.154607415199279785e-01,-2.678103148937225342e-01,5.581450462341308594e+00,-9.578776359558105469e-01,-1.089007139205932617e+00
-9.468643665313720703e-01,1.956264972686767578e+00,6.363637924194335938e+00,-1.405137896537780762e+00,-1.537072420120239258e+00
-9.347218275070190430e-01,-8.166787624359130859e-01,5.942117691040039062e+00,-1.301496863365173340e+00,-1.145931482315063477e+00
1.248272135853767395e-01,9.691870808601379395e-01,6.214095592498779297e+00,3.509719371795654297e-01,9.822642803192138672e-02
-4.328531324863433838e-01,-7.252883911132812500e-01,6.268238544464111328e+00,-5.952947735786437988e-01,-6.834219694137573242e-01
1.333373039960861206e-01,1.247128009796142578e+00,7.337134361267089844e+00,1.230425015091896057e-01,1.060841456055641174e-01
-5.458051562309265137e-01,6.715542078018188477e-01,6.507962703704833984e+00,-5.813743472099304199e-01,-7.503273487091064453e-01
1.347251888364553452e-02,1.173037052154541016e+00,7.407560348510742188e+00,-1.371577680110931396e-01,-2.723010778427124023e-01
-7.428260445594787598e-01,1.110141277313232422e+00,6.706653118133544922e+00,-1.130186557769775391e+00,-9.150903224945068359e-01
2.335515916347503662e-01,8.891680240631103516e-01,6.177042961120605469e+00,-1.125126108527183533e-01,-2.894324064254760742e-01
4.706073179841041565e-02,-2.413479983806610107e-01,7.261659622192382812e+00,-2.106259763240814209e-01,-4.983689486980438232e-01
-8.404611945152282715e-01,-6.764229536056518555e-01,5.502572536468505859e+00,-1.217617392539978027e+00,-1.238614797592163086e+00
-8.306855559349060059e-01,2.174891084432601929e-01,6.067204475402832031e+00,-1.158921599388122559e+00,-1.075028777122497559e+00
-7.138135433197021484e-01,-3.867688477039337158e-01,6.442766666412353516e+00,-5.980511903762817383e-01,-7.827087640762329102e-01
-6.465018987655639648e-01,1.495040774345397949e+00,6.883004188537597656e+00,-9.731919169425964355e-01,-8.356913328170776367e-01
2.415056377649307251e-01,1.089158415794372559e+00,6.152653217315673828e+00,4.088567197322845459e-01,1.419909447431564331e-01
-4.900625050067901611e-01,-8.037783503532409668e-01,6.151364326477050781e+00,-5.311181545257568359e-01,-5.431948304176330566e-01
1.252109557390213013e-01,1.289206624031066895e+00,5.723513126373291016e+00,-1.501685082912445068e-01,7.901941984891891479e-02
-3.857506513595581055e-01,1.619705200195312500e+00,5.226448059082031250e+00,-4.838537871837615967e-01,-7.517379522323608398e-01
-8.782880306243896484e-01,4.598934054374694824e-01,5.274584770202636719e+00,-7.752871513366699219e-01,-8.891995549201965332e-01
-9.212037324905395508e-01,-5.444776415824890137e-01,5.971370697021484375e+00,-1.030749320983886719e+00,-1.262025117874145508e+00
-7.711164951324462891e-01,-5.743490457534790039e-01,7.643149375915527344e+00,-9.360552430152893066e-01,-1.124366402626037598e+00
5.076060295104980469e-01,-7.866330146789550781e-01,6.861811637878417969e+00,7.362047433853149414e-01,4.918434619903564453e-01
-5.611395239830017090e-01,-6.618601083755493164e-01,7.850589275360107422e+00,-8.462366461753845215e-01,-5.675890445709228516e-01
-7.771272659301757812e-01,8.511562347412109375e-01,7.773902893066406250e+00,-7.343583703041076660e-01,-9.076474308967590332e-01
-7.554278969764709473e-01,3.826618939638137817e-02,5.146578788757324219e+00,-9.588853716850280762e-01,-9.509359002113342285e-01
4.913228377699851990e-02,1.858725786209106445e+00,6.632762908935546875e+00,2.136106491088867188e-01,-8.699601888656616211e-02
2.357403635978698730e-01,-1.757129579782485962e-01,6.051993846893310547e+00,9.798186272382736206e-02,8.765158802270889282e-02
1.784736663103103638e-01,1.079647302627563477e+00,6.204216480255126953e+00,-4.577821791172027588e-01,-4.483240544795989990e-01
-4.671912491321563721e-01,1.591615915298461914e+00,5.988498210906982422e+00,-7.912203669548034668e-01,-8.185608983039855957e-01
1.505640298128128052e-01,1.036266446113586426e+00,5.159307956695556641e+00,-1.289101541042327881e-01,-1.876570582389831543e-01
-5.049282684922218323e-02,-2.733112573623657227e-01,6.516993999481201172e+00,-2.679931521415710449e-01,-4.853756427764892578e-01
-5.372669696807861328e-01,8.798478245735168457e-01,7.850838661193847656e+00,-6.242145299911499023e-01,-7.071124911308288574e-01
5.408380925655364990e-02,3.281233608722686768e-01,5.438263893127441406e+00,-6.276220679283142090e-01,-6.030179858207702637e-01
6.194638609886169434e-01,1.413675069808959961e+00,6.428143501281738281e+00,4.868749976158142090e-01,4.795863926410675049e-01
7.574461400508880615e-02,-6.899752467870712280e-02,5.768405914306640625e+00,-6.199865043163299561e-02,-9.208361059427261353e-02
-3.384173214435577393e-01,1.946281552314758301e+00,5.915452480316162109e+00,-2.129293084144592285e-01,-4.589574038982391357e-01
-7.983387708663940430e-01,6.053552627563476562e-01,5.153467655181884766e+00,-6.084482669830322266e-01,-8.707146048545837402e-01
3.068698048591613770e-01,1.598171353340148926e+00,5.181039333343505859e+00,3.081512153148651123e-01,2.728744037449359894e-02
-6.144977807998657227e-01,-9.315088391304016113e-01,5.461157798767089844e+00,-6.538407802581787109e-01,-9.438666701316833496e-01
3.595666587352752686e-01,-7.078999876976013184e-01,6.083189487457275391e+00,-4.076241850852966309e-01,-2.652944922447204590e-01
-3.245400488376617432e-01,1.672936379909515381e-01,6.287552833557128906e+00,-1.047749295830726624e-01,-3.592728078365325928e-01
4.898166358470916748e-01,1.748153448104858398e+00,6.939005851745605469e+00,2.926031053066253662e-01,2.543719708919525146e-01
-1.484142392873764038e-01,1.313322424888610840e+00,6.221779346466064453e+00,-1.969798952341079712e-01,-2.994526922702789307e-01
5.701882243156433105e-01,8.889217972755432129e-01,5.257247447967529297e+00,5.477619171142578125e-01,3.720822036266326904e-01
3.153272271156311035e-01,5.531950592994689941e-01,6.579444885253906250e+00,-3.369520604610443115e-01,-2.714614272117614746e-01
2.347933650016784668e-01,-1.377411335706710815e-01,5.966392517089843750e+00,2.783868908882141113e-01,6.819134205579757690e-02
4.650263786315917969e-01,2.152729481458663940e-01,7.862807273864746094e+00,1.536523401737213135e-01,5.549077689647674561e-02
1.953304708003997803e-01,6.627888679504394531e-01,7.402268409729003906e+00,6.373347342014312744e-02,4.657293856143951416e-02
2.060841172933578491e-01,1.697574138641357422e+00,7.771339893341064453e+00,-1.320341974496841431e-01,-2.295678555965423584e-01
-5.118650794029235840e-01,-5.311765521764755249e-02,6.644600391387939453e+00,-3.810604810714721680e-01,-6.248014569282531738e-01
-8.216539025306701660e-01,-3.388481959700584412e-02,5.232089042663574219e+00,-9.772570133209228516e-01,-8.848026394844055176e-01
-2.853864431381225586e-01,1.031284093856811523e+00,7.061192035675048828e+00,-8.842479586601257324e-01,-6.736635565757751465e-01
-3.475106135010719299e-02,-6.279154419898986816e-01,7.705072402954101562e+00,1.374938786029815674e-01,-1.281682103872299194e-01
-8.406807780265808105e-01,1.412360668182373047e-01,5.369987964630126953e+00,-6.249185204505920410e-01,-8.951964974403381348e-01
3.282633051276206970e-02,1.803895711898803711e+00,7.523996353149414062e+00,2.341503202915191650e-01,-2.095038071274757385e-02
-4.097301065921783447e-01,1.124598622322082520e+00,7.768200397491455078e+00,-4.152942299842834473e-01,-6.835277080535888672e-01
2.109900116920471191e-01,9.332840144634246826e-02,6.344830036163330078e+00,-1.177292317152023315e-01,-2.620806396007537842e-01
2.815280258655548096e-01,1.211178660392761230e+00,7.378488063812255859e+00,2.641828954219818115e-01,1.420516967773437500e-01
-7.260204553604125977e-01,1.551652789115905762e+00,6.452356815338134766e+00,-6.868408322334289551e-01,-8.835292458534240723e-01
-5.038224458694458008e-01,-8.630540370941162109e-01,6.373212337493896484e+00,-1.018899559974670410e+00,-1.120650291442871094e+00
-8.990620374679565430e-01,3.769268989562988281e-01,6.300176143646240234e+00,-8.999810218811035156e-01,-1.123331665992736816e+00
-1.822252422571182251e-01,1.318962812423706055e+00,7.322552204132080078e+00,-1.268048286437988281e-01,-3.443668484687805176e-01
-7.149176299571990967e-02,6.080717593431472778e-02,6.553234577178955078e+00,-2.693745791912078857e-01,-4.762899279594421387e-01
6.274015307426452637e-01,-3.539022505283355713e-01,6.301244258880615234e+00,1.703009456396102905e-01,2.757211923599243164e-01
-5.368059873580932617e-01,1.828824639320373535e+00,5.822691440582275391e+00,-4.657527506351470947e-01,-5.523968935012817383e-01
1.807338446378707886e-01,1.783295392990112305e+00,5.972584724426269531e+00,1.440128535032272339e-01,1.520671993494033813e-01
-8.366961479187011719e-01,1.502050876617431641e+00,5.434755802154541016e+00,-8.364783525466918945e-01,-9.514805078506469727e-01
5.860051512718200684e-01,2.614153325557708740e-01,6.175524711608886719e+00,2.583115398883819580e-01,2.186973020434379578e-02
5.934911966323852539e-01,1.274857401847839355e+00,7.686635494232177734e+00,4.183149039745330811e-01,1.835792362689971924e-01
-7.008008956909179688e-01,1.088607192039489746e+00,7.602445602416992188e+00,-1.091758728027343750e+00,-9.382841587066650391e-01
6.346001625061035156e-01,6.057663559913635254e-01,7.864361763000488281e+00,4.773391410708427429e-02,-4.163753613829612732e-02
-2.668426036834716797e-01,3.942967951297760010e-01,7.775365829467773438e+00,-8.898117542266845703e-01,-8.810755014419555664e-01
4.628661572933197021e-01,6.261605620384216309e-01,7.985403060913085938e+00,1.843141317367553711e-01,1.638929992914199829e-01
-2.473544478416442871e-01,1.184375524520874023e+00,5.675972938537597656e+00,-4.314554631710052490e-01,-4.100272953510284424e-01
6.460906863212585449e-01,-5.724776983261108398e-01,7.451572895050048828e+00,3.366165757179260254e-01,2.640509903430938721e-01
3.356067240238189697e-01,-5.044701099395751953e-01,6.649088382720947266e+00,-1.547674685716629028e-01,-3.001359999179840088e-01
-2.062576562166213989e-01,1.772291421890258789e+00,5.054150104522705078e+00,-5.418477654457092285e-01,-6.253753304481506348e-01
8.173941075801849365e-02,1.899907112121582031e+00,5.535421371459960938e+00,-2.615228528156876564e-03,-1.924674510955810547e-01
5.742480158805847168e-01,1.263686895370483398e+00,5.027520656585693359e+00,4.644440710544586182e-01,4.317743480205535889e-01
-6.341723203659057617e-01,7.629964351654052734e-01,7.875806808471679688e+00,-7.372944951057434082e-01,-8.543150424957275391e-01
6.630227565765380859e-01,-1.944607496261596680e-01,7.252143859863281250e+00,4.800930619239807129e-01,3.900673091411590576e-01
-2.192647308111190796e-01,1.333263516426086426e+00,7.631861686706542969e+00,-4.456384479999542236e-01,-6.919434070587158203e-01
3.680326342582702637e-01,1.002335190773010254e+00,6.771867752075195312e+00,1.410778611898422241e-01,-4.014611244201660156e-02
6.353460550308227539e-01,1.132788419723510742e+00,6.968573570251464844e+00,6.562228798866271973e-01,3.965410888195037842e-01
-2.066200077533721924e-01,-9.132842421531677246e-01,7.499401569366455078e+00,-5.756056904792785645e-01,-3.273178637027740479e-01
-8.223548531532287598e-01,-4.889488518238067627e-01,6.949140071868896484e+00,-1.206580638885498047e+00,-1.180000424385070801e+00
2.228270471096038818e-01,1.131041169166564941e+00,6.744215488433837891e+00,-4.752146601676940918e-01,-4.524821341037750244e-01
4.358176589012145996e-01,4.912834167480468750e-01,7.164414405822753906e+00,5.369620323181152344e-01,2.363409996032714844e-01
-9.282416105270385742e-01,4.824213683605194092e-01,5.594737052917480469e+00,-1.101243495941162109e+00,-1.352742075920104980e+00
-5.894251465797424316e-01,2.887008488178253174e-01,5.257076740264892578e+00,-7.009025812149047852e-01,-6.570613980293273926e-01
-4.079633653163909912e-01,3.197874128818511963e-01,7.812486648559570312e+00,-6.189325451850891113e-01,-4.888658821582794189e-01
-7.084183096885681152e-01,2.068165838718414307e-01,5.573791980743408203e+00,-6.798000931739807129e-01,-7.419572472572326660e-01
-5.778720378875732422e-01,-2.736245095729827881e-01,6.183026313781738281e+00,-9.857051372528076172e-01,-9.609144926071166992e-01
-9.483507275581359863e-01,1.904773712158203125e+00,7.999300003051757812e+00,-7.185238599777221680e-01,-9.912948012351989746e-01
-1.158896759152412415e-01,1.224835634231567383e+00,7.465883255004882812e+00,-7.782469391822814941e-01,-6.115106344223022461e-01
-6.757570505142211914e-01,-4.276731312274932861e-01,6.056076049804687500e+00,-1.029440522193908691e+00,-1.271862626075744629e+00
-9.221587181091308594e-01,2.657074630260467529e-01,6.132646083831787109e+00,-9.617612361907958984e-01,-1.105077505111694336e+00
-6.012697815895080566e-01,1.829302072525024414e+00,5.176284790039062500e+00,-8.897594809532165527e-01,-1.051723837852478027e+00
4.991332292556762695e-01,1.833183765411376953e+00,7.344049930572509766e+00,4.384066760540008545e-01,2.208135724067687988e-01
-4.120594859123229980e-01,2.869232296943664551e-01,6.808616161346435547e+00,-1.273732066154479980e+00,-1.055680394172668457e+00
-7.798335552215576172e-01,-4.942671954631805420e-02,6.541923046112060547e+00,-7.807844877243041992e-01,-9.395847320556640625e-01
-3.130093216896057129e-01,8.328140377998352051e-01,6.050369739532470703e+00,-3.855293393135070801e-01,-3.569972515106201172e-01
-1.846623420715332031e-02,-3.283883035182952881e-01,7.246272563934326172e+00,1.546826660633087158e-01,-7.538433372974395752e-02
-7.333706021308898926e-01,-8.810465931892395020e-01,6.839860916137695312e+00,-7.157902717590332031e-01,-9.272288084030151367e-01
5.874791145324707031e-01,-2.294853627681732178e-01,6.150052547454833984e+00,5.264336466789245605e-01,3.900874853134155273e-01
-3.803136646747589111e-01,-5.227863192558288574e-01,7.900804042816162109e+00,-7.922399044036865234e-01,-8.938996791839599609e-01
-1.259479951113462448e-02,1.779383420944213867e+00,7.961523056030273438e+00,5.488329753279685974e-02,-2.439080327749252319e-01
2.135661691427230835e-01,-9.056946635246276855e-01,7.873748779296875000e+00,-2.651035785675048828e-01,-7.183562219142913818e-02
-3.095854818820953369e-01,1.189591765403747559e+00,6.128642082214355469e+00,-2.958978414535522461e-01,-3.224791288375854492e-01
-3.051414787769317627e-01,1.718737244606018066e+00,6.337485790252685547e+00,-2.295686751604080200e-01,-4.343698620796203613e-01
4.457221627235412598e-01,-4.174004122614860535e-02,6.811977863311767578e+00,-1.720551103353500366e-01,-9.006800502538681030e-02
2.357639968395233154e-01,8.843920826911926270e-01,7.403404712677001953e+00,1.664102375507354736e-01,-5.798184871673583984e-02
2.117381617426872253e-02,9.232759475708007812e-01,5.891472816467285156e+00,9.407195448875427246e-02,-1.643411070108413696e-01
3.817432373762130737e-02,1.858173251152038574e+00,5.504692554473876953e+00,8.524450659751892090e-02,-4.267559945583343506e-02
-8.671138882637023926e-01,2.768130600452423096e-01,7.516171932220458984e+00,-1.153513908386230469e+00,-1.211293578147888184e+00
-7.027176022529602051e-02,1.414468050003051758e+00,6.964969635009765625e+00,-2.751712501049041748e-01,-4.618102610111236572e-01
-6.528080701828002930e-01,-7.879622578620910645e-01,5.934758663177490234e+00,-4.962442219257354736e-01,-6.804769635200500488e-01
-4.161034524440765381e-02,-4.743474423885345459e-01,7.907703876495361328e+00,-4.586868882179260254e-01,-5.802542567253112793e-01
-2.519688010215759277e-01,1.027661681175231934e+00,5.714405536651611328e+00,-1.795904338359832764e-01,-3.800872564315795898e-01
-6.849867105484008789e-01,1.893863677978515625e+00,5.328804969787597656e+00,-7.348244190216064453e-01,-1.004118680953979492e+00
-6.699066609144210815e-02,-2.580294609069824219e-01,5.862628459930419922e+00,-1.282631605863571167e-01,-1.243634372949600220e-01
1.779963821172714233e-01,-7.854701876640319824e-01,6.600370407104492188e+00,1.545607391744852066e-02,-1.650062054395675659e-01
-5.076760649681091309e-01,6.252704560756683350e-02,7.798507213592529297e+00,-4.340749084949493408e-01,-6.359510421752929688e-01
-3.922667801380157471e-01,1.471439957618713379e+00,6.694056510925292969e+00,-9.730829000473022461e-01,-9.149601459503173828e-01
-4.433234930038452148e-01,-3.101867139339447021e-01,6.147535324096679688e+00,-9.697860479354858398e-01,-8.063248395919799805e-01
-6.753701567649841309e-01,3.700989186763763428e-01,7.572942256927490234e+00,-4.447546303272247314e-01,-7.118377685546875000e-01
-9.330044984817504883e-01,-5.581645369529724121e-01,6.865722179412841797e+00,-1.413865685462951660e+00,-1.213968396186828613e+00
1.915799826383590698e-01,8.928184956312179565e-02,5.295397758483886719e+00,1.509133130311965942e-01,1.315370798110961914e-01
1.293035149574279785e-01,-5.449098944664001465e-01,5.512456417083740234e+00,-3.291303217411041260e-01,-1.764890253543853760e-01
-3.912707567214965820e-01,-2.258373610675334930e-02,5.318023204803466797e+00,-4.311747550964355469e-01,-5.088693499565124512e-01
4.069476127624511719e-01,-1.592475175857543945e-01,7.574295520782470703e+00,6.371793150901794434e-01,3.454293310642242432e-01
3.026264309883117676e-01,1.149542212486267090e+00,6.020111083984375000e+00,1.974829584360122681e-01,1.808171123266220093e-01
5.430775880813598633e-01,7.168344855308532715e-01,5.362872123718261719e+00,2.847000360488891602e-01,1.645000427961349487e-01
3.655238151550292969e-01,8.140435069799423218e-02,7.439281940460205078e+00,3.086689710617065430e-01,1.742368936538696289e-01
-4.154185950756072998e-02,1.545880317687988281e+00,6.960632801055908203e+00,-2.962314784526824951e-01,-4.747950732707977295e-01
-2.930178940296173096e-01,5.529285073280334473e-01,6.726014614105224609e+00,-5.651618838310241699e-01,-6.048694849014282227e-01
-7.387391924858093262e-01,-2.003027498722076416e-01,7.233723640441894531e+00,-6.683665513992309570e-01,-8.522303104400634766e-01
-4.527706503868103027e-01,6.453992724418640137e-01,6.780125141143798828e+00,-4.343615770339965820e-01,-5.132087469100952148e-01
-2.833474241197109222e-02,1.258369565010070801e+00,6.860994815826416016e+00,-6.727805733680725098e-01,-6.997228264808654785e-01
-4.802520275115966797e-01,3.042428195476531982e-01,6.760420322418212891e+00,-6.049638390541076660e-01,-8.909311890602111816e-01
3.024312555789947510e-01,-8.891174793243408203e-01,5.037353038787841797e+00,1.578173134475946426e-03,1.249235123395919800e-01
-9.164745807647705078e-01,7.628115415573120117e-01,5.195744037628173828e+00,-1.442757368087768555e+00,-1.266565322875976562e+00
-8.419201374053955078e-01,-6.083027273416519165e-02,5.308247089385986328e+00,-8.943294882774353027e-01,-1.013957023620605469e+00
3.184952437877655029e-01,8.532757163047790527e-01,7.799684524536132812e+00,3.670158684253692627e-01,2.068824917078018188e-01
4.470610320568084717e-01,2.119280248880386353e-01,5.443416118621826172e+00,5.012146830558776855e-01,3.487454652786254883e-01
2.331736087799072266e-01,1.997439980506896973e+00,7.686877250671386719e+00,6.984438747167587280e-02,1.529729664325714111e-01
1.884471923112869263e-01,8.249971866607666016e-01,5.689823150634765625e+00,4.015599936246871948e-02,1.342252176254987717e-02
-8.532065153121948242e-01,1.198036432266235352e+00,6.597687721252441406e+00,-7.694221735000610352e-01,-1.005273699760437012e+00
-8.706210851669311523e-01,1.381421685218811035e+00,5.129354953765869141e+00,-1.600002408027648926e+00,-1.464118599891662598e+00
6.256821155548095703e-01,-9.635842442512512207e-01,7.693853378295898438e+00,5.254150629043579102e-01,4.902136027812957764e-01
-9.759441614151000977e-01,5.940066576004028320e-01,6.928442001342773438e+00,-1.146268725395202637e+00,-1.052985310554504395e+00
5.306100845336914062e-01,1.885956883430480957e+00,7.219038009643554688e+00,2.866581976413726807e-01,2.907628417015075684e-01
5.437046885490417480e-01,8.713752627372741699e-01,6.963151454925537109e+00,4.956062138080596924e-01,3.027127087116241455e-01
-5.643767118453979492e-01,-4.710012674331665039e-01,7.696491241455078125e+00,-9.523351788520812988e-01,-7.520421147346496582e-01
-7.058340907096862793e-01,1.166871309280395508e+00,6.927599430084228516e+00,-7.347925305366516113e-01,-9.069145321846008301e-01
-5.678477287292480469e-01,1.347140222787857056e-01,6.501392841339111328e+00,-5.943827629089355469e-01,-6.300526261329650879e-01
-7.547798752784729004e-01,-2.815686166286468506e-02,7.871305465698242188e+00,-9.818336367607116699e-01,-1.120390772819519043e+00
-9.970738291740417480e-01,1.321578383445739746e+00,6.869948863983154297e+00,-9.943451881408691406e-01,-1.108073353767395020e+00
-6.329665184020996094e-01,4.601056575775146484e-01,6.569411754608154297e+00,-8.878962993621826172e-01,-1.007401823997497559e+00
-5.755101442337036133e-01,-8.520355224609375000e-01,6.108410358428955078e+00,-1.131408929824829102e+00,-9.241133928298950195e-01
-8.924118876457214355e-01,-5.860807895660400391e-01,5.137101650238037109e+00,-1.282728552818298340e+00,-1.571878910064697266e+00
-6.653661131858825684e-01,1.170608401298522949e+00,5.541337013244628906e+00,-1.160008907318115234e+00,-9.695727229118347168e-01
2.115593664348125458e-02,1.452838540077209473e+00,5.338171005249023438e+00,-2.262892872095108032e-01,-1.920022368431091309e-01
3.011095225811004639e-01,-5.292723774909973145e-01,6.617316722869873047e+00,3.067501187324523926e-01,7.224382832646369934e-03
-4.930828511714935303e-01,-4.701687395572662354e-01,7.877664566040039062e+00,-9.860116243362426758e-01,-7.291190624237060547e-01
-6.503028869628906250e-01,-7.887776494026184082e-01,6.048625946044921875e+00,-8.781267404556274414e-01,-9.729424715042114258e-01
1.076646596193313599e-01,8.622506260871887207e-01,6.227893829345703125e+00,-2.449435442686080933e-01,-7.137569040060043335e-02
6.149991154670715332e-01,1.589347362518310547e+00,6.568839550018310547e+00,6.083729863166809082e-01,5.646528005599975586e-01
-1.624905914068222046e-01,-5.654456019401550293e-01,7.069892406463623047e+00,-3.077719509601593018e-01,-5.812183022499084473e-01
-9.932820498943328857e-02,1.733189821243286133e+00,7.496367454528808594e+00,-4.478665068745613098e-02,-1.285215765237808228e-01
-6.271781921386718750e-01,-7.410941123962402344e-01,5.101850986480712891e+00,-9.977161884307861328e-01,-1.243416190147399902e+00
4.583723843097686768e-01,-5.482442975044250488e-01,7.182864189147949219e+00,2.713742852210998535e-01,3.978830277919769287e-01
1.045683398842811584e-01,1.905880682170391083e-02,7.208557128906250000e+00,-3.502637743949890137e-01,-5.801589488983154297e-01
-7.704995274543762207e-01,1.897672533988952637e+00,6.660625457763671875e+00,-8.693417310714721680e-01,-8.568338155746459961e-01
-2.666219472885131836e-01,1.800618618726730347e-01,7.819714069366455078e+00,-2.493530213832855225e-01,-5.451934337615966797e-01
6.761628985404968262e-01,2.646396458148956299e-01,7.613131046295166016e+00,3.673532903194427490e-01,4.484828710556030273e-01
-4.356448948383331299e-01,4.549053311347961426e-01,7.009078025817871094e+00,-8.672885298728942871e-01,-7.681906819343566895e-01
-5.664475560188293457e-01,-7.440695166587829590e-01,6.294201850891113281e+00,-4.501205384731292725e-01,-7.476629614830017090e-01
-5.576877295970916748e-02,-1.881007477641105652e-02,7.396462440490722656e+00,-2.292791754007339478e-01,-1.359722763299942017e-01
-3.035918772220611572e-01,7.748407125473022461e-01,6.259659767150878906e+00,-5.258387923240661621e-01,-3.429594635963439941e-01
-7.185574173927307129e-01,1.010730981826782227e+00,5.478276252746582031e+00,-8.624781370162963867e-01,-1.128563284873962402e+00
-3.524119555950164795e-01,-8.855319023132324219e-01,5.248548507690429688e+00,-6.020625233650207520e-01,-5.523489117622375488e-01
1.438125222921371460e-01,3.975281119346618652e-01,5.967861175537109375e+00,-5.398883819580078125e-01,-4.309943020343780518e-01
6.502472758293151855e-01,6.597215682268142700e-02,6.823985576629638672e+00,6.212512850761413574e-01,3.889528512954711914e-01
-4.260554909706115723e-01,1.027696013450622559e+00,6.179803848266601562e+00,-4.043376743793487549e-01,-5.597093701362609863e-01
-1.225203573703765869e-01,1.136940002441406250e+00,6.645442962646484375e+00,-1.329168230295181274e-01,-1.450413614511489868e-01
-8.268634080886840820e-01,1.697587966918945312e+00,6.397353649139404297e+00,-1.041494250297546387e+00,-1.275465369224548340e+00
-4.679388403892517090e-01,7.253755331039428711e-01,6.197484016418457031e+00,-6.853408217430114746e-01,-7.321943640708923340e-01
5.675845742225646973e-01,1.058794617652893066e+00,5.086875915527343750e+00,1.237133666872978210e-01,-1.261265128850936890e-01
4.609656929969787598e-01,1.575140357017517090e+00,7.421565055847167969e+00,4.436339437961578369e-01,2.785578370094299316e-01
-4.224129319190979004e-01,-5.861124992370605469e-01,6.493700504302978516e+00,-2.503105998039245605e-01,-4.894576370716094971e-01
-4.736881256103515625e-01,-2.817580103874206543e-01,5.435328006744384766e+00,-4.690385460853576660e-01,-5.026593804359436035e-01
-3.816949129104614258e-01,5.679691433906555176e-01,7.706962108612060547e+00,-6.857662796974182129e-01,-4.638880193233489990e-01
-5.928151607513427734e-01,3.204544782638549805e-01,7.592757225036621094e+00,-8.389363884925842285e-01,-1.015186667442321777e+00
-8.284649252891540527e-01,1.868674278259277344e+00,5.396931648254394531e+00,-9.966310262680053711e-01,-1.294527888298034668e+00
2.685773670673370361e-01,1.098948597908020020e+00,6.824512004852294922e+00,-2.709306776523590088e-01,-1.889368593692779541e-01
2.005006223917007446e-01,-7.058569788932800293e-01,6.554167270660400391e+00,-1.905847489833831787e-01,-3.046936094760894775e-01
2.168229222297668457e-01,1.918775796890258789e+00,5.511870384216308594e+00,-3.128097653388977051e-01,-2.838221192359924316e-01
-5.451307892799377441e-01,-1.795150637626647949e-01,7.920547962188720703e+00,-8.585496544837951660e-01,-5.749455690383911133e-01
1.573813259601593018e-01,9.311365485191345215e-01,5.008221626281738281e+00,1.046974286437034607e-01,9.580779820680618286e-02
-7.500349283218383789e-01,1.980721712112426758e+00,7.967597484588623047e+00,-1.103518247604370117e+00,-9.066579341888427734e-01
3.470814973115921021e-02,8.789879679679870605e-01,6.802501678466796875e+00,6.988895684480667114e-02,-1.707815825939178467e-01
3.275129497051239014e-01,2.345337122678756714e-01,7.474653244018554688e+00,-3.267104923725128174e-01,-3.202418684959411621e-01
5.395923852920532227e-01,9.901407361030578613e-01,5.419537544250488281e+00,1.752956956624984741e-01,9.944491833448410034e-02
-4.627250507473945618e-02,1.934709787368774414e+00,7.569951057434082031e+00,-6.109489202499389648e-01,-3.806558847427368164e-01
-6.866066902875900269e-02,-8.134169578552246094e-01,5.868815422058105469e+00,-4.330650717020034790e-02,-9.849164634943008423e-02
-9.465085268020629883e-01,7.660713791847229004e-01,5.471942901611328125e+00,-1.136479735374450684e+00,-1.034271240234375000e+00
-3.928370177745819092e-01,1.895272135734558105e+00,5.409109115600585938e+00,-7.630918622016906738e-01,-1.015031099319458008e+00
4.165465235710144043e-01,8.685606122016906738e-01,6.493219375610351562e+00,-1.260370761156082153e-01,1.578106433153152466e-01
-7.824859619140625000e-01,1.502783060073852539e+00,6.691197395324707031e+00,-1.053460717201232910e+00,-8.522414565086364746e-01
2.571021616458892822e-01,-6.547321081161499023e-01,7.829856395721435547e+00,7.233692333102226257e-03,-2.826847434043884277e-01
-1.575234830379486084e-01,-1.823241114616394043e-01,7.300400733947753906e+00,-5.131895840167999268e-02,-2.757165133953094482e-01
-7.444072365760803223e-01,-9.624381661415100098e-01,6.250252723693847656e+00,-8.259923458099365234e-01,-1.035084128379821777e+00
4.018444716930389404e-01,5.524572134017944336e-01,5.800980091094970703e+00,9.836795926094055176e-02,-1.397143602371215820e-01
-4.399898648262023926e-01,1.061619877815246582e+00,6.211773872375488281e+00,-4.907630681991577148e-01,-5.796731710433959961e-01
